Word,Label
Examination,O
Patient,O
missed,O
HVF,O
today.,O
Currently,B-DRUG USE
using,I-DRUG USE
Latanoprost,B-DRUG
OU,B-ROUTE
Qhs.,B-FREQUENCY
Vision,O
has,O
been,O
a,O
little,O
********,O
since,O
last,O
visit,O
but,O
relates,O
to,O
possible,O
allergies.,O
Takes,O
glasses,O
on,O
and,O
off,O
a,O
lot,O
with,O
little,O
relief.,O
Last,O
dose,O
latanoprost,B-DRUG
**/**/****,O
**,B-ROUTE
12,O
AM,O
MD,O
history:,O
Compliant,O
with,O
"drop,",O
no,O
issues.,O
Vision,O
slightly,O
more,O
blurry,O
lately.,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
Visual,O
field,O
testing,O
IOP,O
Check,O
,O
,O
Intraocular,O
Pressure,O
Check,O
HPI:,O
*****,O
*****,O
*********,O
is,O
a,O
78,O
y.o.,O
female,O
***,O
pt,O
here,O
for,O
HVF,O
and,O
review/IOP,O
check,O
Pt,O
feels,O
va,O
is,O
unchanged.,O
Pt,O
co,O
OU,O
"""feel",O
"tired"".",O
Ocular,B-DRUG USE
Meds:,I-DRUG USE
Timolol,B-DRUG
"BID,",B-FREQUENCY
OU,B-ROUTE
(Last,O
drop,O
around,O
7:00,O
AM,O
today),O
Latanoprost,B-DRUG
"QHS,",B-FREQUENCY
OU,B-ROUTE
*****,O
***,O
*********,O
Progress,O
Note,O
**/*/****,O
CC:,O
Glaucoma,O
HPI:,O
******,O
*******,O
******,O
is,O
a,O
83,O
y.o.,O
female,O
Patient,O
returns,O
for,O
***,O
review,O
and,O
IOP,O
**,B-DRUG USE
meds,I-DRUG USE
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
Subjective,O
Referred,O
by,O
*****,O
*****,O
*******,O
*,O
*******,O
is,O
a,O
85,O
y.o.,O
female,O
here,O
with,O
daughter,O
in,O
law,O
Here,O
for,O
surgical,O
"consult,",O
multiple,O
intolerances,B-***
to,I-***
drops.,I-***
Hx,O
of,O
SLT,O
OS,O
2014.,O
Patient,O
says,O
she,O
has,O
some,O
discomfort,O
with,O
her,O
eyes,O
that,O
comes,O
and,O
goes.,O
Vision,O
appears,O
stable.,O
She,O
has,O
noticed,O
a,O
new,O
"floaters,",O
no,O
flashes,O
of,O
light.,O
Patient,O
reports,O
that,O
last,O
IOP,O
higher,O
at,O
referring,O
doctor's,O
office,O
causing,O
concern.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
AT,B-DRUG
PRN,B-FREQUENCY
"*,",O
*******,O
"******,",O
performed,O
and,O
reviewed,O
the,O
above,O
"history,",O
"medications,",O
"allergies,",O
as,O
well,O
as,O
performed,O
elements,O
noted,O
in,O
the,O
Base,O
Ophthalmology,O
Exam.,O
Assessment,O
&,O
Plan:,O
80,O
y.o.,O
female,O
Primary,O
angle,O
closure,O
glaucoma,O
of,O
left,O
"eye,",O
moderate,O
stage,O
***,O
held,O
for,O
phacoemulsification,O
with,O
intraocular,O
lens,O
"implant,",O
left,O
eye.,O
Alternatives,O
discussed,O
and,O
potential,O
complications,O
"detailed,",O
including,O
but,O
not,O
limited,O
to,O
"ptosis,",O
"bleeding,",O
"infection,",O
loss,O
of,O
vision,O
and,O
even,O
loss,O
of,O
the,O
"eye,",O
inaccurate,O
estimates,O
on,O
IOL,O
power,O
calculations.,O
In,O
"addition,",O
we,O
discussed,O
the,O
issues,O
of,O
needing,O
glasses,O
to,O
see,O
clearly,O
.,O
The,O
IOL,O
target,O
,O
0.50,O
and,O
the,O
potential,O
need,O
for,O
glasses,O
also,O
discussed.,O
No,O
"Flomax,",O
******/PRK.,O
Patient,O
given,O
an,O
opportunity,O
to,O
ask,O
questions,O
and,O
these,O
were,O
answered.,O
,O
,O
OD,O
consent,O
also,O
signed.,O
,O
,O
all,O
questions,O
answered.,O
Subjective,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI:,O
3,O
month,O
for,O
scheduled,O
Phaco,O
**,O
**/**,O
&,O
OD,O
**/**,O
+,O
IOL,O
******,O
No,O
noticeable,O
changes,O
to,O
vision,O
since,O
last,O
visit.,O
Reports,O
good,O
compliance,B-ADHERENCE
with,I-ADHERENCE
drops.,I-ADHERENCE
No,I-ADHERENCE
eye,O
pain,O
to,O
report.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Timolol,B-DRUG
qam,B-FREQUENCY
OU,B-ROUTE
,O
,O
7:15AM,O
AT,B-DRUG
prn/qhs,B-ROUTE
OU,O
HPI:,O
******,O
*,O
*****,O
"(********),",O
79,O
y.o.,O
year,O
old,O
male,O
from,O
********,O
:,O
Patient,O
presents,O
with:,O
Medical,O
Eye,O
Examination,O
Patient,O
here,O
per,O
Dr.,O
****.,O
Requests,O
Mrx,O
today,O
for,O
eye,O
glasses.,O
Current,O
spec,O
rx,O
is,O
one,O
year,O
old.,O
Using,B-DRUG USE
Timolol,B-DRUG
Qam,B-FREQUENCY
and,O
latanoprost,B-DRUG
Qhs,B-FREQUENCY
OU.,B-ROUTE
Last,O
dose,O
Timolol,B-DRUG
*/**/****,O
**,B-ROUTE
AM,O
Last,O
dose,O
Latanoprost,B-DRUG
**,B-ROUTE
*/**/****,O
PM,O
Patient,O
referred,O
back,O
to,O
COA,O
by,O
Dr.,O
"****,",O
stable,O
POAG.,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
Glaucoma,O
Patient,O
is,O
here,O
for,O
a,O
VF,O
regarding,O
glaucoma.,O
Patient,O
has,O
moved,O
to,O
the,O
********,O
area.,O
HPI:,O
******,O
*,O
********,O
is,O
a,O
68,O
y.o.,O
Female,O
here,O
for,O
undilated,O
IOP,O
check,O
with,O
HVF,O
24,O
2.,O
Doing,O
well,O
overall,O
and,O
endorses,O
good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
PLAN:,O
,O
,B-DRUG USE
cont,B-DRUG
latanoprost,B-FREQUENCY
QHS,B-ROUTE
OU,I-ROUTE
,O
,O
moved,O
to,O
********,O
area,O
so,O
will,O
transfer,O
care,O
Subjective,O
Chief,O
Complaint:,O
No,O
chief,O
complaint,O
on,O
file.,O
HPI:,O
4,O
month,O
f/u,O
He,O
thinks,O
that,O
vision,O
is,O
a,O
little,O
bit,O
worse,O
OD.,O
No,O
eye,O
pain,O
but,O
he,O
does,O
have,O
some,O
itching.,O
Ocular,B-DRUG USE
meds:,I-DRUG USE
caregiver,O
instills,O
Combigan,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
9:00am,O
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
,O
,O
5:00pm,O
Diamox,B-DRUG
500mg,B-STRENGTH
BID,B-FREQUENCY
No,O
occupation,O
listed.,O
*/**/****,O
HPI:,O
*******,O
****,O
"(********),",O
84,O
y.o.,O
year,O
old,O
female,O
from,O
********,O
:,O
Patient,O
presents,O
with:,O
Medical,O
Eye,O
Examination,O
Pt,O
here,O
for,O
6,O
month,O
follow,O
up,O
with,O
***,O
**.,O
General,O
vision,O
seems,O
okay.,O
Has,O
some,O
dry,O
eye,O
though.,O
Not,O
taking,O
any,O
eye,O
drops.,O
Not,O
using,O
any,O
drops.,O
Chief,O
Complaint:,O
No,O
chief,O
complaint,O
on,O
file.,O
4,O
month,O
+,O
VF,O
States,O
that,O
vision,O
is,O
stable,O
OU.,O
Denies,O
any,O
eye,O
pain.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Dorzolamide,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
7:30am,O
Travatan,B-DRUG
z,I-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
11pm,O
Combigan,B-DRUG
bid,B-FREQUENCY
OU,B-ROUTE
,O
,O
7:35am,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
3,O
month,O
+,O
***,O
*/**,O
States,O
that,O
vision,O
is,O
stable,O
OU.,O
Denies,O
any,O
eye,O
pain.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
11pm,O
Brimonidine,B-DRUG
BID,B-FREQUENCY
OD,B-ROUTE
,O
,O
10am,O
Systane,B-DRUG
OU,B-ROUTE
,B-FREQUENCY
prn,I-FREQUENCY
AREDs,B-DRUG
2,O
bid,B-FREQUENCY
PO,B-ROUTE
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI:,O
3,O
month,O
+,O
**,O
**,O
*,O
Patient,O
feels,O
like,O
vision,O
out,O
of,O
the,O
OD,O
is,O
"""*****"".",O
Denies,O
eye,O
pain,O
but,O
feels,O
tired.,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
Saw,O
Dr.*******,O
at,O
*****,O
***,O
****,O
about,O
***,O
****,O
for,O
visual,O
disturbance,O
(********,O
of,O
stars),O
for,O
DFE,O
no,O
retinal,O
issues.,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance,I-ADHERENCE
Eye,B-DRUG USE
Meds:,I-DRUG USE
Timolol,B-DRUG
qam,B-FREQUENCY
OD,B-ROUTE
,O
,O
10am,O
Brimonidine,B-DRUG
BID,B-FREQUENCY
OD,B-ROUTE
,O
,O
10:05am,O
Dorzolamide,B-DRUG
TID,B-FREQUENCY
OD,B-ROUTE
,O
,O
10:15am,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OS,B-ROUTE
,O
,O
midnight,O
AT,B-DRUG
and,O
PFAT,B-DRUG
PRN,B-FREQUENCY
3x/daily,B-FREQUENCY
OU,B-ROUTE
B&L,O
Eye,O
wash,O
every,O
morning,O
No,O
occupation,O
listed.,O
Subjective,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI,O
(Edited,O
by,O
physician):4,O
month,O
+,O
***,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
Vision,O
stable.,O
Denies,O
eye,O
pain.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
,O
,O
9:00pm,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
POAG,O
,O
,O
Primary,O
open,O
angle,O
glaucoma,O
HPI:,O
Here,O
today,O
for,O
3,O
month,O
follow,O
and,O
HVF,O
Patient,O
denies,O
any,O
eye,O
pain.,O
Reports,O
that,O
vision,O
is,O
"stable,",O
no,O
noticeable,O
changes.,O
No,O
flashes,O
of,O
light,O
or,O
floaters,O
in,O
vision.,O
Patient,O
says,O
she,O
has,O
had,O
some,B-ADHERENCE
trouble,I-ADHERENCE
getting,I-ADHERENCE
Latanoprost,B-DRUG
,O
,O
took,O
too,O
long,O
for,O
us,O
to,O
send,O
Rx,O
and,O
she,O
went,O
7,O
days,O
without,O
drop,O
the,O
first,O
week,O
of,O
****.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Dorzolamide,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
6:15am,O
Lumigan,B-DRUG
QHS,B-FREQUENCY
OS,B-ROUTE
,O
,O
10:00pm,O
No,O
occupation,O
listed.,O
Chief,O
Complaint,O
Patient,O
presents,O
with,O
Follow,O
up,O
visit,O
Here,O
for,O
6,O
months,O
follow,O
up,O
for,O
pigmentary,O
open,O
angle,O
glaucoma,O
with,O
dilated,O
exam.,O
Hx:,O
No,O
changes,O
since,O
last,O
visit.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Latanoprost,B-DRUG
at,B-FREQUENCY
night,B-ROUTE
both,I-ROUTE
eyes,I-ROUTE
Used,O
drop,O
last,O
night,O
*,O
**:00pm,O
IMPRESSION:,O
81,O
y.o.,O
male,O
with,O
Ophthalmologic,O
problems:,O
Was,O
diagnosed,O
with,O
LTG:,O
Based,O
on,O
disc,O
appearance,O
,O
,O
has,O
hx,O
of,O
OSA,O
,O
,O
reinforced,O
CPAP,O
,O
,B-DRUG USE
taking,B-DRUG
lisinopril,I-DRUG
in,O
the,O
AM,O
,O
,O
good,O
drop,O
in,O
iop,O
(pre,O
ts,O
13,O
ou),O
to,O
10,O
ou,O
with,B-DRUG
latanoprost,I-DRUG
,O
over,O
the,O
past,O
1,O
1/2,O
years,O
the,O
IOP,O
has,O
been,O
in,O
mid,O
teens,O
,O
visual,O
field,O
and,O
***,O
nerves,O
stable,O
since,O
2016,O
,O
,O
not,O
sure,B-DRUG
if,I-DRUG
latanoprost,O
is,O
as,O
effective,O
as,O
it,O
was,O
when,O
"started,",B-DRUG STOP
discussed,I-DRUG STOP
stopping,I-DRUG
latanoprost,O
and,O
checking,O
IOP,O
in,O
one,O
"month,",O
if,O
IOP,O
increases,O
may,B-DRUG USE
either,B-DRUG
restart,I-DRUG
"latanoprost,",O
watch,O
visual,O
field,O
and,O
***,O
closely,O
and/or,O
starting,O
a,O
different,O
medication,O
,O
IOP,O
**/**,B-DRUG STOP
off,I-DRUG STOP
latanoprost,I-DRUG
Dry,O
"eye,",O
meibomian,O
gland,O
dysfunction,O
and,O
***********,O
ou,O
,O
,B-***
doing,I-***
ok,I-***
with,B-DRUG
"****,",I-DRUG
warm,O
compresses,O
,O
,O
thinks,O
that,B-DRUG
latanoprost,I-DRUG
is,O
actually,O
helping,O
with,O
this,O
Pseudophakia,O
ou,O
Mild,O
ERM,O
Os,O
,O
,O
not,O
affecting,O
vision,O
PLAN:,O
Okay,O
to,O
observe,O
off,B-DRUG STOP
latanoprost,B-DRUG
Return,O
in,O
6,O
months,O
for,O
IOP,O
check,O
Repeat,O
visual,O
field,O
and,O
***,O
nerves,O
in,O
12,O
months,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights.,O
HPI:,O
******,O
*,O
******,O
"(********),",O
86,O
y.o.,O
year,O
old,O
male,O
from,O
********,O
:,O
Patient,O
presents,O
with:,O
Medical,O
Eye,O
Examination,O
Glaucoma,O
Dry,O
eye,O
No,O
changes,O
to,O
vision,O
since,O
last,O
visit.,O
Using,B-DRUG USE
latanoprost,B-DRUG
OU,B-ROUTE
Qhs.,B-FREQUENCY
Using,B-DRUG USE
artificial,B-DRUG
tears,I-DRUG
sometimes,O
*,B-FREQUENCY
*,I-FREQUENCY
x,I-FREQUENCY
day,I-FREQUENCY
and,O
other,O
days,O
up,O
to,B-FREQUENCY
10,I-FREQUENCY
times,I-FREQUENCY
a,I-FREQUENCY
day.,I-FREQUENCY
Sometimes,O
it,O
feels,O
that,O
they,O
help,O
but,O
not,O
always.,O
Last,O
dose,O
latanoprost,B-DRUG
**,B-ROUTE
*/**/****,O
Some,O
days,O
rarely,O
uses,O
the,O
drops,O
and,O
some,O
days,O
uses,O
them,O
a,O
lot.,O
Don't,O
help,O
as,O
much,O
as,O
he,O
would,O
like.,O
Mostly,O
OD.,O
Tried,O
thicker,O
drops,O
but,O
gums,O
up,O
his,O
vision.,O
*****,O
***,O
*********,O
Progress,O
Note,O
**/**/****,O
CC:,O
Medical,O
Eye,O
Examination,O
IOP,O
Check,O
,O
,O
Intraocular,O
Pressure,O
Check,O
HPI:,O
****,O
******,O
**********,O
is,O
a,O
84,O
y.o.,O
male,O
***,O
pt,O
here,O
for,O
3,O
month,O
IOP,O
check,O
Pt,O
has,O
not,B-DRUG STOP
been,I-DRUG STOP
using,I-DRUG STOP
any,O
drops,O
for,O
a,O
couple,O
of,O
months.,O
Va,O
is,O
good.,O
However,O
pt,O
st's,O
"""I",O
feel,O
like,O
I,O
need,O
to,O
wash,O
my,O
eyes,O
"out.""",O
Pt,O
denies,O
any,O
eye,O
irritation.,O
PLAN:,O
1.,O
Continue,O
same,O
meds,O
(had,O
"stopped,",O
will,O
have,O
restart):,O
Brimonidine,B-DRUG
TID,B-FREQUENCY
OD,B-ROUTE
Timolol,B-DRUG
BID,B-FREQUENCY
OD,B-ROUTE
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OD,B-ROUTE
2.,O
Has,O
already,B-DRUG STOP
stopped,B-DRUG
atropine/PF,B-ROUTE
OS,O
3.,O
Note,O
to,O
Dr.,O
****,O
re:,O
exam/findings,O
4.,O
3,O
months,O
for,O
DFE/IOP,O
check,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
IOP,O
Check,O
,O
,O
Intraocular,O
Pressure,O
Check,O
Pt,O
here,O
for,O
iop,O
check,O
Using,B-DRUG USE
latanoprost,B-DRUG
,O
,O
has,O
a,O
hard,O
time,O
focusing.,O
HPI:,O
*******,O
*******,O
is,O
a,O
74,O
y.o.,O
Male,O
Here,O
for,O
pressure,O
check,O
Pain:,O
No,O
PLAN:,O
Continue,B-DRUG USE
latanoprost,B-DRUG
Return,O
in,O
6,O
months,O
IOP,O
check,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights.,O
HPI:,O
********,O
*,O
******,O
"(********),",O
73,O
y.o.,O
year,O
old,O
female,O
from,O
********,O
:,O
Patient,O
presents,O
with:,O
Follow,O
up,O
visit,O
******,O
has,O
been,O
great.,O
She,O
has,O
great,O
*******,O
at,O
distance.,O
Using,B-DRUG USE
Latanoprost,B-DRUG
Qhs,B-FREQUENCY
OU.,B-ROUTE
Using,O
OTC,O
readers,O
for,O
near,O
work,O
only.,O
No,O
correction,O
for,O
distance.,O
Vision,O
has,O
been,O
good.,O
Just,O
using,O
OTC,O
readers.,O
Impression:,O
Possible,O
steroid,O
response,O
from,O
Betamethasone,B-DRUG
Poor,O
vision,O
OS,O
with,O
no,O
prognosis,O
of,O
improvement,O
High,O
IOP,O
on,O
current,O
drops,O
,O
,O
no,O
eye,O
pain,O
Wet,O
AMD,O
,O
,B-DRUG
Avastin,B-ROUTE
OU,I-ROUTE
last,O
given,O
by,O
Dr.,O
******,O
on,O
**/*/****,O
Plan:,O
Options,O
are:,O
Add,O
another,O
eye,O
drop,O
,O
,O
PG,O
,O
,O
may,O
*********,O
contribute,O
to,O
retinal,O
"edema,",O
vs,O
Surgical,O
,O
,O
laser,O
treatment,O
vs,O
*****,O
Tube,O
OS.,O
Or,O
adopt,O
"""comfort",O
care,O
"approach""",O
as,O
v,O
poor,O
visual,O
potential,O
and,O
is,O
comfortable,O
Pt,O
will,O
explore,O
whether,O
Rhopressa,B-DRUG
is,O
affordable,O
,O
,O
will,O
try,O
if,O
so,O
,O
,O
Rx,O
sent,B-FREQUENCY
for,B-ROUTE
qhs,I-ROUTE
OS,I-ROUTE
"Otherwise,",O
will,O
call,O
if,O
discomfort,O
and,O
will,O
keep,O
appointment,O
with,O
Dr.,O
******,O
*/*/****,O
Review:,O
3,O
4,O
month,O
follow,O
up,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
IOP,O
Check,O
,O
,O
Intraocular,O
Pressure,O
Check,O
Pt,O
here,O
for,O
iop,O
check.,O
Drops,O
am,O
and,O
pm,O
Doing,O
good,O
Because,O
she,O
is,O
on,O
meds,O
that,O
make,O
her,O
tired.,O
She,O
is,O
wondering,O
if,O
there,O
is,O
something,O
will,O
help,O
with,O
tiredness.,O
IMPRESSION:,O
77,O
y.o.,O
female,O
with,O
Ophthalmologic,O
problems:,O
Open,O
angle,O
glaucoma,O
,O
,B-DRUG USE
taking,B-DRUG
latanoprost,I-DRUG
,O
,O
IOP,O
elevated,O
to,O
20/20,O
on,O
"*/**/****,",O
added,B-DRUG
combigan,I-DRUG
and,O
she,O
did,O
not,O
have,O
good,O
response,O
,O
,B-DRUG USE
added,B-DRUG
cosopt,I-DRUG
to,B-DRUG
latanoprost,I-DRUG
and,O
IOP,O
now,O
**/**,O
,O
IOP,O
20/20,O
pre,O
treatment,O
,O
,O
she,O
is,O
on,O
systemic,O
beta,O
blocker,O
and,O
her,O
primary,O
care,O
doctor,O
does,O
not,O
want,O
to,O
change,O
,O
,O
reviewed,O
punctal,O
occlusion,O
with,O
patient,O
PLAN:,O
Return,O
in,O
six,O
months,O
for,O
IOP,O
check,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights.,O
Referred,O
by:,O
No,O
Referring,O
Provider,O
Per,O
Patient,O
HPI:,O
*******,O
*******,O
******,O
is,O
a,O
63,O
y.o.,O
male,O
6,O
month,O
follow,O
up+,O
HVF,O
24,O
2,O
+DFE,O
OU.,O
,O
Pt,O
reports,O
vision,O
is,O
unchanged.,O
No,O
ocular,O
pain,O
or,O
discomfort.,O
General,O
health,O
"unchanged,",O
Eye,B-DRUG USE
medications:,I-DRUG USE
Dorzolamide,B-DRUG
2x/day,B-FREQUENCY
OU,B-ROUTE
,O
,O
6,O
am,O
Travatan,B-DRUG
Z,I-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
8pm,O
*****,O
***,O
*********,O
Progress,O
Note,O
**/*/****,O
CC:,O
Medical,O
Eye,O
Examination,O
HPI:,O
****,O
***,O
********,O
is,O
a,O
70,O
y.o.,O
female,O
***,O
pt,O
here,O
for,O
IOP,O
check/,O
***,O
review,O
All,O
appears,O
to,O
be,O
stable,O
"OU,",O
no,O
vision,O
change,O
or,O
discomfort,O
in,O
either,O
eye,O
Uses,B-DRUG USE
*****,B-DRUG
tears,I-DRUG
prn,B-FREQUENCY
Takes,B-DRUG USE
latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
Has,O
not,O
been,O
doing,O
any,O
lid,O
scrubs,O
PLAN:,O
1.,B-DRUG USE
Cont,O
warm,B-DRUG
compresses/lid,I-DRUG
scrubs,B-DRUG
and,I-DRUG
*****,O
3's,O
2.,O
Continue,B-DRUG USE
lubrication,B-DRUG
4,B-FREQUENCY
8,I-FREQUENCY
times,I-FREQUENCY
daily,I-FREQUENCY
and,B-DRUG
ointment,B-FREQUENCY
at,I-FREQUENCY
night,I-FREQUENCY
3.,O
Cont,B-DRUG USE
latanoprost,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
4.,O
Continue,O
to,O
monitor,O
cataract,O
OD,B-ROUTE
5.,O
Contingency:,O
punctal,O
"plugs,",O
"Restasis,",B-DRUG
pt,O
defers,O
for,O
now,O
6.,O
Discussed,O
possible,O
progression,O
of,O
"***,",O
given,O
patient's,O
multiple,O
drug,O
sensitivities,O
she,O
would,O
like,O
to,O
avoid,O
additional,O
drops,O
if,O
"possible,",O
also,O
given,O
her,O
ocular,O
surface,O
"improved,",O
want,O
to,O
avoid,O
brimonidine,B-DRUG
if,O
possible.,O
****,O
thus,O
repeat,O
***,O
RNFL,O
in,O
combination,O
with,O
HVF,O
next,O
visit.,O
Low,O
threshold,O
for,O
SLT,O
or,O
additional,O
drop,O
OS,O
Return,O
in,O
about,O
4,O
months,O
(around,O
*/*/****).,O
"*,",O
*****,O
"*****,",O
am,O
functioning,O
as,O
a,O
scribe,O
for,O
*********,O
*,O
"*******,",O
MD.,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
Seen,O
with,O
***,O
**,O
interpreter,O
Saw,O
Dr.,O
********,O
*/**/**,O
and,O
Dr.,O
********,O
**/**/**,O
6,O
month,O
f/u,O
Vision,O
is,O
stable,O
OU.,O
No,O
pain/discomfort.,O
Eye,B-DRUG USE
meds:not,I-DRUG USE
med,O
log,O
today,O
Erythromycin,B-DRUG
qhs,B-FREQUENCY
OD,B-ROUTE
,O
,O
7:05pm,O
Brimonidine(purple),B-DRUG
2xday,B-FREQUENCY
OS,B-ROUTE
,O
,O
7am,O
Cosopt(blue),B-DRUG
2x/day,B-FREQUENCY
OS,B-ROUTE
,O
,O
7:05am,O
Travatan,B-DRUG
qhs,B-FREQUENCY
OS,B-ROUTE
,O
,O
5pm,O
Prednisolone,B-DRUG
2x/day,B-FREQUENCY
OS,B-ROUTE
,O
Before,O
7pm,O
ATs,B-DRUG
q2h,B-FREQUENCY
OU,B-ROUTE
,O
,O
this,O
am,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
Follow,O
up,O
visit,O
HPI:,O
*****,O
*,O
****,O
is,O
a,O
81,O
y.o.,O
female,O
Patient,O
returns,O
for,O
HVF,O
Review/IOP,O
check/gonio,O
Vision,O
seems,O
stable.,O
She,O
recently,O
fell,O
and,O
injured,O
both,O
arms.,O
Ocular,B-DRUG USE
meds:,I-DRUG USE
Genteal,B-DRUG
drops,O
"PRN,",B-FREQUENCY
usually,O
1,B-FREQUENCY
2,I-FREQUENCY
times,I-FREQUENCY
a,I-FREQUENCY
day,I-FREQUENCY
Assessment/Plan,O
1.,O
Primary,O
open,O
angle,O
glaucoma,O
OU,B-ROUTE
,O
,O
with,O
thin,O
"K,",O
low,O
"BP,",O
sleep,O
"apnea,",O
thin,O
pachy,O
,O
,O
Last,O
HVF,O
*/**/****:,O
unreliable,O
,O
,O
***,O
"none,",O
,O
,O
gonio,O
*/****,O
,O
,O
Patient,O
reports,O
from,O
outside,O
IOP,O
rising,O
and,O
visual,O
field,O
worsening.,O
,O
,O
IOP,O
good,O
on,B-DRUG
Combigan.,I-DRUG
If,O
IOP,O
fluctuation,O
will,O
consider,O
PGA,O
vs,O
SLT,O
possible,O
coa,O
in,O
future,O
2.,O
Cataract,O
,O
,O
not,O
visually,O
significant.,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
3,O
month,O
follow,O
up,O
States,O
that,O
vision,O
is,O
stable,O
OU.,O
Denies,O
any,O
eye,O
pain.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Combigan,B-DRUG
bid,B-FREQUENCY
OU,B-ROUTE
,O
9am,O
AT,B-DRUG
2x/day,B-FREQUENCY
OU,B-FREQUENCY
prn,I-FREQUENCY
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI,O
(Edited,O
by,O
physician):Early,O
6,O
mon,O
f/u,O
,O
,O
last,O
seen,O
*/**/**,O
Here,O
to,O
discuss,O
YAG,O
procedure,O
per,O
buddy,O
telling,O
him,O
about,O
it.,O
C/o,O
of,O
cloudiness,O
that,O
is,O
constantly,O
there,O
in,O
the,O
OS.,O
Gets,O
bothered,O
by,O
glare,O
from,O
lights.,O
No,O
pain.,O
Just,O
light,O
sensitive.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Prednisolone,B-DRUG
QID,B-FREQUENCY
OU,B-ROUTE
,O
,O
8am,O
HPI:,O
******,O
*,O
******,O
"(********),",O
78,O
y.o.,O
year,O
old,O
female,O
from,O
SEASIDE,O
:,O
Patient,O
presents,O
with:,O
Follow,O
up,O
visit,O
Dry,O
eyes,O
OU,O
but,O
uses,B-DRUG USE
AT's,B-DRUG
as,O
needed.,O
Using,B-DRUG USE
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
and,O
Dorzolamide,B-DRUG
bid,B-FREQUENCY
OU.,B-ROUTE
No,O
other,O
concerns,O
today.,O
Misses,O
daytime,O
doses,O
for,O
eye,O
drops,O
occasionally.,O
*****,O
***,O
*********,O
Progress,O
Note,O
**/**/****,O
CC:,O
IOP,O
,O
,O
Intraocular,O
pressure,O
Follow,O
up,O
for,O
a,O
pressure,O
check,O
,B-DRUG USE
using,B-DRUG
TIMOLOL,I-DRUG
in,B-ROUTE
both,I-ROUTE
eyes,I-ROUTE
in,O
the,O
morning.,O
HPI:,O
*****,O
*,O
*******,O
is,O
a,O
79,O
y.o.,O
male,O
PLAN:,O
Return,O
in,O
about,O
6,O
months,O
(around,O
*/**/****),O
for,O
***,O
"G,",O
re,O
eval,O
IOLs.,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
